cycle,cmte_id,name,city,state,transaction_dt,transaction_amt,purpose,category_desc,memo_text,memo_cd,rpt_yr,sub_id,vendor_ids,vendor_names,vendor_groups,confidences,use_categories
2022,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,12/09/2022,100,PAYROLL,,,,2022,4020620231723349675,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2022,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,09/07/2022,2500,PAYROLL,,,,2022,4102520221591712898,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2022,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,09/23/2022,103.5,PAYROLL,,,,2022,4102520221591712899,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2022,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,09/26/2022,275,PAYROLL,,,,2022,4102520221591712900,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2022,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,09/29/2022,143,PAYROLL,,,,2022,4102520221591712901,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2022,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,07/01/2022,500,PAYROLL,,,,2022,4102520221591712895,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2022,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,08/09/2022,2000,PAYROLL,,,,2022,4102520221591712896,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2022,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,09/06/2022,500,PAYROLL,,,,2022,4102520221591712897,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2022,C00010603,DESCRIPT INC.,SAN FRANCISCO,CA,11/19/2022,288,SOFTWARE,,*,X,2022,4021020231725299973,descript,Descript,general_purpose,high,administrative_productivity
2022,C00769232,EYESOVER TECHNOLOGIES INC,FREDERICTON NB E3B 4Y2,ZZ,11/16/2022,1000,MEDIA RESEARCH SERVICES,,,,2022,4010920231666594462,eyesover,EyesOver,political_specific,high,research_strategy
2022,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,11/02/2022,100,PAYROLL,,,,2022,4011120231682696512,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2022,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,11/04/2022,200,PAYROLL,,,,2022,4011120231682696513,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2022,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,11/08/2022,1850,PAYROLL,,,,2022,4011120231682696514,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2022,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,11/28/2022,103,PAYROLL,,,,2022,4011120231682696515,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2022,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,10/28/2022,100,PAYROLL,,,,2022,4011120231682696511,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2022,C00811711,GEMINI,NEW YORK,NY,05/24/2022,1299.77,BANK FEES,,,,2022,4020920231724150704,google_ai,Google (Gemini / Vertex AI),general_purpose,medium,unspecified
2022,C00811711,GEMINI,NEW YORK,NY,05/24/2022,1299.77,BANK FEES,,,,2022,4020920231724146367,google_ai,Google (Gemini / Vertex AI),general_purpose,medium,unspecified
2022,C00695940,OPENAIR,GAITHERSBURG,MD,05/27/2022,10830,AIRFARE,,,,2022,4072520221544613510,openai,OpenAI (ChatGPT),general_purpose,high,unspecified
2022,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,04/06/2022,500,PAYROLL,,,,2022,4072620221552357020,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2022,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,04/07/2022,2000,PAYROLL,,,,2022,4072620221552357021,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2022,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,04/20/2022,500,PAYROLL,,,,2022,4072620221552357022,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2022,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,04/29/2022,2000,PAYROLL,,,,2022,4072620221552357023,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2022,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,05/09/2022,1000,PAYROLL,,,,2022,4072620221552357024,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2022,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,05/20/2022,300,PAYROLL,,,,2022,4072620221552357025,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2022,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,05/24/2022,500,PAYROLL,,,,2022,4072620221552357026,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2022,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,05/26/2022,500,PAYROLL,,,,2022,4072620221552357027,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2022,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,06/01/2022,2000,PAYROLL,,,,2022,4072620221552357028,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2022,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,06/06/2022,250,PAYROLL,,,,2022,4072620221552357029,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2022,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,06/07/2022,203,REIMBURSEMENT (VENDORS THAT AGGREGATE OVER $200 LISTED BELOW),,,,2022,4072620221552357030,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2022,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,06/14/2022,1000,PAYROLL,,,,2022,4072620221552357031,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2022,C00500843,DESCRIPT INC.,SAN FRANCISCO,CA,06/21/2022,14,SUBSCRIPTION,,*,X,2022,4072620221552394073,descript,Descript,general_purpose,high,administrative_productivity
2022,C00500843,DESCRIPT INC.,SAN FRANCISCO,CA,04/21/2022,14,SUBSCRIPTION,,*,X,2022,4072620221552393893,descript,Descript,general_purpose,high,administrative_productivity
2022,C00500843,DESCRIPT INC.,SAN FRANCISCO,CA,05/23/2022,14,SUBSCRIPTION,,*,X,2022,4072620221552393986,descript,Descript,general_purpose,high,administrative_productivity
2022,C00728832,CLAUDE'S RESTAURANT,SOUTHAMPTON,NY,05/27/2022,500.9,CATERING,,,,2022,4080920221563750270,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2022,C00802496,GEMINI IMPRINTS,ARVADA,CO,06/27/2022,410,PRINTING,,,,2022,4072220221543454835,google_ai,Google (Gemini / Vertex AI),general_purpose,medium,unspecified
2022,C00384529,GEMINI PROPERTIES,TULSA,OK,06/17/2022,1286.85,CATERING EXPENSE,Administrative/Salary/Overhead Expenses ,,,2022,4071520221540749352,google_ai,Google (Gemini / Vertex AI),general_purpose,medium,administrative_productivity
2022,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,10/06/2022,1850,PAYROLL,,,,2022,4112820221631233924,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2022,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,10/07/2022,103,PAYROLL,,,,2022,4112820221631233925,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2022,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,10/11/2022,250,PAYROLL,,,,2022,4112820221631233926,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2022,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,10/12/2022,250,PAYROLL,,,,2022,4112820221631233927,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2022,C00677492,"CLAUDE, CHEYENNE",MIRAMAR,FL,06/30/2022,240,WAGES,,,,2022,4121220221634064852,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2022,C00677492,"CLAUDE, CHEYENNE",MIRAMAR,FL,06/30/2022,255,WAGES,,,,2022,4121220221634064853,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
