cycle,cmte_id,name,city,state,transaction_dt,transaction_amt,purpose,category_desc,memo_text,memo_cd,rpt_yr,sub_id,vendor_ids,vendor_names,vendor_groups,confidences,use_categories
2026,C00739581,OPENAI,SAN FRANCISCO,CA,09/17/2025,21.31,SOFTWARE,,,,2025,4121120251298346036,openai,OpenAI (ChatGPT),general_purpose,high,administrative_productivity
2026,C00580068,DESCRIPT,SAN FRANCISCO,CA,09/02/2025,38.85,SOFTWARE,,*,X,2025,4121020251298132323,descript,Descript,general_purpose,high,administrative_productivity
2026,C00901173,DONORATLAS,NEW YORK,NY,03/20/2026,300,SOFTWARE SUBSCRIPTION,,*,X,2026,4043020261485370352,donoratlas,DonorAtlas,political_specific,high,administrative_productivity
2026,C00580068,OPEN AI CHATGPT,SAN FRANCISCO,CA,09/12/2025,330,SOFTWARE,,*,X,2025,4121020251298132376,openai,OpenAI (ChatGPT),general_purpose,high,administrative_productivity
2026,C00580068,PERPLEXITY.AI,SAN FRANCISCO,CA,09/15/2025,200,SOFTWARE,,*,X,2025,4121020251298132377,perplexity,Perplexity AI,general_purpose,high,administrative_productivity
2026,C00901173,DONORATLAS,NEW YORK,NY,01/16/2026,300,SOFTWARE SUBSCRIPTION,,*,X,2026,4043020261485370057,donoratlas,DonorAtlas,political_specific,high,administrative_productivity
2026,C00901173,DONORATLAS,NEW YORK,NY,02/19/2026,300,SOFTWARE SUBSCRIPTION,,*,X,2026,4043020261485370162,donoratlas,DonorAtlas,political_specific,high,administrative_productivity
2026,C00897439,OPENAI,CALIFORNIA,GA,08/01/2025,60,,Administrative/Salary/Overhead Expenses ,,,2025,4010820261300589002,openai,OpenAI (ChatGPT),general_purpose,high,administrative_productivity
2026,C00897439,OPENAI,CALIFORNIA,GA,09/01/2025,60,,Administrative/Salary/Overhead Expenses ,,,2025,4010820261300589003,openai,OpenAI (ChatGPT),general_purpose,high,administrative_productivity
2026,C00016899,DONORATLAS,NEW YORK,NY,09/12/2025,300,FUNDRAISING SOFTWARE,,*,X,2025,4010720261300341099,donoratlas,DonorAtlas,political_specific,high,fundraising;administrative_productivity
2026,C00898775,DONORATLAS,NEW YORK,NY,07/31/2025,600,SOFTWARE,,,,2025,4121220251298549096,donoratlas,DonorAtlas,political_specific,high,administrative_productivity
2026,C00898775,DONORATLAS,NEW YORK,NY,07/01/2025,600,SOFTWARE,,,,2025,4121220251298549098,donoratlas,DonorAtlas,political_specific,high,administrative_productivity
2026,C00503185,OPENAI,SAN FRANCISCO,CA,12/01/2025,95.4,SOFTWARE,,,,2025,4030120261360434200,openai,OpenAI (ChatGPT),general_purpose,high,administrative_productivity
2026,C00503185,OPENAI,SAN FRANCISCO,CA,10/01/2025,95.4,SOFTWARE,,,,2025,4030120261360433636,openai,OpenAI (ChatGPT),general_purpose,high,administrative_productivity
2026,C00895722,ANTHROPIC,SAN FRANCISCO,CA,03/20/2026,100,SOFTWARE FEE,Administrative/Salary/Overhead Expenses ,,X,2026,4051120261510017128,anthropic,Anthropic (Claude),general_purpose,high,administrative_productivity
2026,C00503185,OPENAI,SAN FRANCISCO,CA,11/03/2025,95.4,SOFTWARE,,,,2025,4030120261360434219,openai,OpenAI (ChatGPT),general_purpose,high,administrative_productivity
2026,C00815415,CHATGPT,SAN FRANCISCO,CA,12/20/2025,216.75,MEETING NOTES,Administrative/Salary/Overhead Expenses ,MEMO: SUBVENDOR OF-M&T CREDIT CARD PAYMENT PROCESSING,X,2025,4031120261420958975,openai,OpenAI (ChatGPT),general_purpose,high,administrative_productivity
2026,C00815415,CHATGPT,SAN FRANCISCO,CA,11/07/2025,216.75,MEETING NOTES,Administrative/Salary/Overhead Expenses ,MEMO: SUBVENDOR OF-M&T CREDIT CARD PAYMENT PROCESSING,X,2025,4031120261420959188,openai,OpenAI (ChatGPT),general_purpose,high,administrative_productivity
2026,C00815415,CHATGPT,SAN FRANCISCO,CA,10/08/2025,216.75,MEETING NOTES,Administrative/Salary/Overhead Expenses ,MEMO: SUBVENDOR OF-M&T CREDIT CARD PAYMENT PROCESSING,X,2025,4031120261420959045,openai,OpenAI (ChatGPT),general_purpose,high,administrative_productivity
2026,C00923649,DONOR ATLAS,NEW YORK,NY,05/23/2025,600,FUND RAISING SOFTWARE,,,,2025,4012820261304054589,donoratlas,DonorAtlas,political_specific,high,administrative_productivity
2026,C00804856,DESCRIPT,SAN FRANCISCO,CA,02/18/2025,568.16,DESCRIPT TRANSCRIPTION SERVICE,,,X,2025,4072420251211763767,descript,Descript,general_purpose,high,unspecified
2026,C00804856,DESCRIPT,SAN FRANCISCO,CA,11/30/2024,568.16,AI TRANSCRIPTION SERVICES,,,X,2025,4072420251211763750,descript,Descript,general_purpose,high,unspecified
2026,C00804856,DESCRIPT,SAN FRANCISCO,CA,12/31/2024,586.16,TRANSCRIPTION AI SOFTWARE,,,X,2025,4072420251211763761,descript,Descript,general_purpose,high,administrative_productivity
2026,C00903039,DONORATLAS,NEW YORK,NY,06/03/2025,600,SOFTWARE,,,,2025,4080420251213242061,donoratlas,DonorAtlas,political_specific,high,administrative_productivity
2026,C00016899,DONORATLAS,NEW YORK,NY,04/15/2025,300,FUNDRAISING SOFTWARE,,*,X,2025,4080420251213246477,donoratlas,DonorAtlas,political_specific,high,fundraising;administrative_productivity
2026,C00016899,DONORATLAS,NEW YORK,NY,05/07/2025,300,FUNDRAISING SOFTWARE,,*,X,2025,4080420251213245582,donoratlas,DonorAtlas,political_specific,high,fundraising;administrative_productivity
2026,C00580068,OPEN AI CHATGPT,SAN FRANCISCO,CA,08/12/2025,330,SOFTWARE,,*,X,2025,4092220251291779451,openai,OpenAI (ChatGPT),general_purpose,high,administrative_productivity
2026,C00580068,CLAUDE.AI,SAN FRANCISCO,CA,08/12/2025,100,SOFTWARE,,*,X,2025,4092220251291779432,anthropic,Anthropic (Claude),general_purpose,high,administrative_productivity
2026,C00905463,DESCRIPT,SAN FRANCISCO,CA,07/21/2026,24,VIDEO EDITING SOFTWARE,,,,2026,4082520261585000432,descript,Descript,general_purpose,high,advertising_creative;administrative_productivity
2026,C00896951,ANTHROPIC,EL DORADO,AR,04/06/2026,51.86,,,,X,2026,4073020261539937845,anthropic,Anthropic (Claude),general_purpose,high,unspecified
2026,C00896951,ANTHROPIC,EL DORADO,AR,04/06/2026,104.35,,,,X,2026,4073020261539937846,anthropic,Anthropic (Claude),general_purpose,high,unspecified
2026,C00896951,ANTHROPIC,EL DORADO,AR,04/08/2026,64,,,,X,2026,4073020261539937847,anthropic,Anthropic (Claude),general_purpose,high,unspecified
2026,C00896951,ANTHROPIC,EL DORADO,AR,04/08/2026,5,,,,X,2026,4073020261539937848,anthropic,Anthropic (Claude),general_purpose,high,unspecified
2026,C00896951,ANTHROPIC,EL DORADO,AR,04/10/2026,1,,,,X,2026,4073020261539937849,anthropic,Anthropic (Claude),general_purpose,high,unspecified
2026,C00896951,ANTHROPIC,EL DORADO,AR,04/10/2026,105,,,,X,2026,4073020261539937850,anthropic,Anthropic (Claude),general_purpose,high,unspecified
2026,C00896951,ANTHROPIC,EL DORADO,AR,04/10/2026,25,,,,X,2026,4073020261539937851,anthropic,Anthropic (Claude),general_purpose,high,unspecified
2026,C00896951,ANTHROPIC,EL DORADO,AR,04/10/2026,1,,,,X,2026,4073020261539937852,anthropic,Anthropic (Claude),general_purpose,high,unspecified
2026,C00896951,ANTHROPIC,EL DORADO,AR,04/11/2026,39.95,,,,X,2026,4073020261539937853,anthropic,Anthropic (Claude),general_purpose,high,unspecified
2026,C00896951,ANTHROPIC,EL DORADO,AR,04/14/2026,10.66,,,,X,2026,4073020261539937854,anthropic,Anthropic (Claude),general_purpose,high,unspecified
2026,C00896951,ANTHROPIC,EL DORADO,AR,04/15/2026,58.91,,,,X,2026,4073020261539937855,anthropic,Anthropic (Claude),general_purpose,high,unspecified
2026,C00896951,ANTHROPIC,EL DORADO,AR,04/18/2026,13.22,,,,X,2026,4073020261539937856,anthropic,Anthropic (Claude),general_purpose,high,unspecified
2026,C00896951,ANTHROPIC,EL DORADO,AR,04/19/2026,3.45,,,,X,2026,4073020261539937857,anthropic,Anthropic (Claude),general_purpose,high,unspecified
2026,C00448696,CLAUDE: ANTHROPIC PBC,SAN FRANCISCO,CA,03/18/2026,132.5,PAC ONLINE SERVICES,Administrative/Salary/Overhead Expenses ,,X,2026,4052120261511062696,anthropic,Anthropic (Claude),general_purpose,high,administrative_productivity
2026,C00448696,CLAUDE: ANTHROPIC PBC,SAN FRANCISCO,CA,03/25/2026,58.59,PAC ONLINE SERVICES,Administrative/Salary/Overhead Expenses ,,X,2026,4052120261511062700,anthropic,Anthropic (Claude),general_purpose,high,administrative_productivity
2026,C00896951,ANTHROPIC,EL DORADO,AR,04/25/2026,45.29,,,,X,2026,4073020261539937858,anthropic,Anthropic (Claude),general_purpose,high,unspecified
2026,C00896951,ANTHROPIC,EL DORADO,AR,04/28/2026,27,,,,X,2026,4073020261539937859,anthropic,Anthropic (Claude),general_purpose,high,unspecified
2026,C00896951,ANTHROPIC,EL DORADO,AR,05/01/2026,61.48,,,,X,2026,4073020261539937860,anthropic,Anthropic (Claude),general_purpose,high,unspecified
2026,C00896951,ANTHROPIC,EL DORADO,AR,05/01/2026,128,,,,X,2026,4073020261539937861,anthropic,Anthropic (Claude),general_purpose,high,unspecified
2026,C00896951,ANTHROPIC,EL DORADO,AR,05/02/2026,25,,,,X,2026,4073020261539937862,anthropic,Anthropic (Claude),general_purpose,high,unspecified
2026,C00896951,ANTHROPIC,EL DORADO,AR,05/02/2026,25,,,,X,2026,4073020261539937863,anthropic,Anthropic (Claude),general_purpose,high,unspecified
2026,C00896951,ELEVENLABS.IO,SPRUCE PINE,NC,05/10/2026,1,,,,X,2026,4073020261539937866,elevenlabs,ElevenLabs,general_purpose,high,unspecified
2026,C00492645,CLAUDE AI,SAN FRANCISCO,CA,02/10/2026,106,SOFTWARE,,*,X,2026,4050420261499265098,anthropic,Anthropic (Claude),general_purpose,high,administrative_productivity
2026,C00668228,DONOR ATLAS,NEW YORK,NY,06/16/2025,300,SOFTWARE RENTAL,,,,2025,4081220251216004056,donoratlas,DonorAtlas,political_specific,high,administrative_productivity
2026,C00492645,CLAUDE AI,SAN FRANCISCO,CA,01/12/2026,106,SOFTWARE,,*,X,2026,4050420261499265059,anthropic,Anthropic (Claude),general_purpose,high,administrative_productivity
2026,C00492645,CLAUDE AI,SAN FRANCISCO,CA,03/11/2026,106,SOFTWARE,,*,X,2026,4050420261499265166,anthropic,Anthropic (Claude),general_purpose,high,administrative_productivity
2026,C00883660,DESCRIPT.COM,SAN FRANCISCO,CA,12/03/2025,206.7,"DESCRIPT SUBSCRIPTION FEE ON 8/4, 9/3, 10/3, 11/3 AND 12/3/25",,,,2025,4012820261304051329,descript,Descript,general_purpose,high,administrative_productivity
2026,C00003418,OPENAI,SAN FRANCISCO,CA,03/23/2026,79.02,SOFTWARE / LICENSING,,HEADQUARTERS ACCOUNT,X,2026,4042220261482770526,openai,OpenAI (ChatGPT),general_purpose,high,administrative_productivity
2026,C00908525,"ARMITAGE, CASEY",VASSAR,MI,10/25/2025,30,IN-KIND - XAI,,,,2025,4030520261411408399,xai_grok,xAI (Grok),general_purpose,high,unspecified
2026,C00908525,"ARMITAGE, CASEY",VASSAR,MI,11/19/2025,40,IN-KIND - XAI,,,,2025,4030520261411408403,xai_grok,xAI (Grok),general_purpose,high,unspecified
2026,C00908525,"ARMITAGE, CASEY",VASSAR,MI,10/25/2025,35,IN-KIND - DESCRIPT,,,,2025,4030520261411408398,descript,Descript,general_purpose,high,unspecified
2026,C00908525,"ARMITAGE, CASEY",VASSAR,MI,11/25/2025,35,IN-KIND - DESCRIPT,,,,2025,4030520261411408406,descript,Descript,general_purpose,high,unspecified
2026,C00908525,"ARMITAGE, CASEY",VASSAR,MI,12/19/2025,40,IN-KIND - XAI,,,,2025,4030520261411408409,xai_grok,xAI (Grok),general_purpose,high,unspecified
2026,C00908525,"ARMITAGE, CASEY",VASSAR,MI,12/25/2025,35,IN-KIND - DESCRIPT,,,,2025,4030520261411408412,descript,Descript,general_purpose,high,unspecified
2026,C00309567,DESCRIPT,SAN FRANCISCO,CA,07/18/2025,35,WEB CONTENT,Administrative/Salary/Overhead Expenses ,,,2025,4012920261304184509,descript,Descript,general_purpose,high,administrative_productivity
2026,C00309567,DESCRIPT,SAN FRANCISCO,CA,08/18/2025,35,WEB CONTENT,Administrative/Salary/Overhead Expenses ,,,2025,4012920261304184510,descript,Descript,general_purpose,high,administrative_productivity
2026,C00309567,DESCRIPT,SAN FRANCISCO,CA,09/18/2025,35,WEB CONTENT,Administrative/Salary/Overhead Expenses ,,,2025,4012920261304184511,descript,Descript,general_purpose,high,administrative_productivity
2026,C00309567,DESCRIPT,SAN FRANCISCO,CA,10/20/2025,35,WEB CONTENT,Administrative/Salary/Overhead Expenses ,,,2025,4012920261304184512,descript,Descript,general_purpose,high,administrative_productivity
2026,C00309567,DESCRIPT,SAN FRANCISCO,CA,11/18/2025,35,WEB CONTENT,Administrative/Salary/Overhead Expenses ,,,2025,4012920261304184513,descript,Descript,general_purpose,high,administrative_productivity
2026,C00309567,DESCRIPT,SAN FRANCISCO,CA,12/18/2025,35,WEB CONTENT,Administrative/Salary/Overhead Expenses ,,,2025,4012920261304184514,descript,Descript,general_purpose,high,administrative_productivity
2026,C00632133,"OPENAI, LLC",SAN FRANCISCO,CA,08/15/2025,21.2,TECHNOLOGY,,*,X,2025,4091920251291539739,openai,OpenAI (ChatGPT),general_purpose,high,unspecified
2026,C00484642,DONORATLAS,NEW YORK,NY,11/14/2025,5000,RESEARCH,,*,X,2025,4022620261359581367,donoratlas,DonorAtlas,political_specific,high,research_strategy
2026,C00147512,CLAUDE AI,SAN FRANCISCO,CA,10/18/2025,21.2,AI SUBSCRIPTION SERVICE,,*,X,2025,4022320261311770900,anthropic,Anthropic (Claude),general_purpose,high,administrative_productivity
2026,C00739581,OPENAI,SAN FRANCISCO,CA,05/19/2025,21.31,SOFTWARE,,,,2025,4071720251209250047,openai,OpenAI (ChatGPT),general_purpose,high,administrative_productivity
2026,C00739581,OPENAI,SAN FRANCISCO,CA,06/17/2025,21.31,SOFTWARE,,,,2025,4071720251209250048,openai,OpenAI (ChatGPT),general_purpose,high,administrative_productivity
2026,C00739581,OPENAI,SAN FRANCISCO,CA,04/17/2025,21.31,SOFTWARE,,,,2025,4071720251209250046,openai,OpenAI (ChatGPT),general_purpose,high,administrative_productivity
2026,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,05/05/2025,100,PAYROLL,,,,2025,4081320251217075811,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2026,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,05/05/2025,100,PAYROLL,,,,2025,4081320251217075812,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2026,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,05/07/2025,100,PAYROLL,,,,2025,4081320251217075813,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2026,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,05/08/2025,25,PAYROLL,,,,2025,4081320251217075814,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2026,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,05/12/2025,100,PAYROLL,,,,2025,4081320251217075815,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2026,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,05/12/2025,50,PAYROLL,,,,2025,4081320251217075816,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2026,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,05/13/2025,250,PAYROLL,,,,2025,4081320251217075817,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2026,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,05/13/2025,25,PAYROLL,,,,2025,4081320251217075818,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2026,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,05/16/2025,100,PAYROLL,,,,2025,4081320251217075819,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2026,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,03/10/2025,200,PAYROLL,,,,2025,4081320251217075789,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2026,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,03/12/2025,100,PAYROLL,,,,2025,4081320251217075790,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2026,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,03/17/2025,100,PAYROLL,,,,2025,4081320251217075791,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2026,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,03/19/2025,100,PAYROLL,,,,2025,4081320251217075792,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2026,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,03/24/2025,5000,PAYROLL,,,,2025,4081320251217075793,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2026,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,03/24/2025,100,PAYROLL,,,,2025,4081320251217075794,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2026,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,03/27/2025,100,PAYROLL,,,,2025,4081320251217075795,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2026,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,03/31/2025,100,PAYROLL,,,,2025,4081320251217075796,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2026,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,04/01/2025,100,PAYROLL,,,,2025,4081320251217075797,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2026,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,04/04/2025,100,PAYROLL,,,,2025,4081320251217075798,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2026,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,04/07/2025,100,PAYROLL,,,,2025,4081320251217075799,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2026,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,04/09/2025,100,PAYROLL,,,,2025,4081320251217075800,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2026,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,04/11/2025,100,PAYROLL,,,,2025,4081320251217075801,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2026,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,04/14/2025,100,PAYROLL,,,,2025,4081320251217075802,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2026,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,04/14/2025,100,PAYROLL,,,,2025,4081320251217075803,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2026,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,04/14/2025,100,PAYROLL,,,,2025,4081320251217075804,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2026,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,04/15/2025,100,PAYROLL,,,,2025,4081320251217075805,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2026,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,04/17/2025,103,PAYROLL,,,,2025,4081320251217075806,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2026,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,04/21/2025,100,PAYROLL,,,,2025,4081320251217075807,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2026,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,04/23/2025,5000,PAYROLL,,,,2025,4081320251217075808,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2026,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,04/24/2025,100,PAYROLL,,,,2025,4081320251217075809,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2026,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,05/02/2025,200,PAYROLL,,,,2025,4081320251217075810,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2026,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,05/19/2025,100,PAYROLL,,,,2025,4081320251217075820,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2026,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,05/22/2025,100,PAYROLL,,,,2025,4081320251217075821,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2026,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,05/22/2025,25,PAYROLL,,,,2025,4081320251217075822,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2026,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,05/27/2025,100,PAYROLL,,,,2025,4081320251217075823,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2026,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,05/27/2025,50,PAYROLL,,,,2025,4081320251217075824,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2026,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,05/27/2025,100,PAYROLL,,,,2025,4081320251217075825,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2026,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,06/02/2025,200,PAYROLL,,,,2025,4081320251217075826,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2026,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,06/03/2025,100,PAYROLL,,,,2025,4081320251217075827,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2026,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,06/04/2025,500,PAYROLL,,,,2025,4081320251217075828,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2026,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,06/09/2025,100,PAYROLL,,,,2025,4081320251217075829,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2026,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,06/10/2025,1500,PAYROLL,,,,2025,4081320251217075830,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2026,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,06/13/2025,100,PAYROLL,,,,2025,4081320251217075831,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2026,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,06/13/2025,105,PAYROLL,,,,2025,4081320251217075832,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2026,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,06/16/2025,100,PAYROLL,,,,2025,4081320251217075833,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2026,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,06/20/2025,1500,PAYROLL,,,,2025,4081320251217075834,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2026,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,06/20/2025,100,PAYROLL,,,,2025,4081320251217075835,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2026,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,06/20/2025,110,PAYROLL,,,,2025,4081320251217075836,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2026,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,06/23/2025,100,PAYROLL,,,,2025,4081320251217075837,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2026,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,06/23/2025,30,PAYROLL,,,,2025,4081320251217075838,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2026,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,06/24/2025,200,PAYROLL,,,,2025,4081320251217075839,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2026,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,06/30/2025,100,PAYROLL,,,,2025,4081320251217075840,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2026,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,02/12/2025,100,PAYROLL,,,,2025,4081320251217075784,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2026,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,02/18/2025,100,PAYROLL,,,,2025,4081320251217075785,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2026,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,02/25/2025,100,PAYROLL,,,,2025,4081320251217075786,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2026,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,03/04/2025,100,PAYROLL,,,,2025,4081320251217075787,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2026,C00663211,"TAYLOR, CLAUDE",SILVER SPRING,MD,03/04/2025,15,PAYROLL,,,,2025,4081320251217075788,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2026,C00141812,"JARBOE, AARON CLAUDE",WASHINGTON,DC,03/05/2025,2864.31,PAYROLL,,,,2025,4061220251205786729,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2026,C00141812,"JARBOE, AARON CLAUDE",WASHINGTON,DC,03/20/2025,2864.31,PAYROLL,,,,2025,4061220251205786730,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
2026,C00897439,OPENAI,CALIFORNIA,GA,06/12/2025,90,,Campaign Materials,,,2025,4072520251211958218,openai,OpenAI (ChatGPT),general_purpose,high,unspecified
2026,C00766659,MIDJOURNEY INC.,SAN FRANCISCO,CA,07/14/2025,30,IMAGE CREATION SOFTWARE,,,,2025,4101520251292842891,midjourney,Midjourney,general_purpose,high,advertising_creative;administrative_productivity
2026,C00766659,MIDJOURNEY INC.,SAN FRANCISCO,CA,08/14/2025,30,IMAGE CREATION SOFTWARE,,,,2025,4101520251292842892,midjourney,Midjourney,general_purpose,high,advertising_creative;administrative_productivity
2026,C00766659,OPEN AI LLC,SAN FRANCISCO,CA,08/13/2025,20,CHAT GPT,,,,2025,4101520251292842896,openai,OpenAI (ChatGPT),general_purpose,high,unspecified
2026,C00766659,OPEN AI LLC,SAN FRANCISCO,CA,08/14/2025,20,CHAT GPT,,,,2025,4101520251292842897,openai,OpenAI (ChatGPT),general_purpose,high,unspecified
2026,C00766659,OPEN AI LLC,SAN FRANCISCO,CA,09/15/2025,20,CHAT GPT,,,,2025,4101520251292842898,openai,OpenAI (ChatGPT),general_purpose,high,unspecified
2026,C00766659,MIDJOURNEY INC.,SAN FRANCISCO,CA,09/15/2025,30,IMAGE CREATION SOFTWARE,,,,2025,4101520251292842893,midjourney,Midjourney,general_purpose,high,advertising_creative;administrative_productivity
2026,C00766659,OPEN AI LLC,SAN FRANCISCO,CA,07/14/2025,20,CHAT GPT,,,,2025,4101520251292842894,openai,OpenAI (ChatGPT),general_purpose,high,unspecified
2026,C00766659,OPEN AI LLC,SAN FRANCISCO,CA,07/14/2025,20,CHAT GPT,,,,2025,4101520251292842895,openai,OpenAI (ChatGPT),general_purpose,high,unspecified
2026,C00916171,DONOR ATLAS,NYC,NY,01/09/2026,250,DONOR ATLAS,Solicitation and Fundraising Expenses ,,,2026,4050520261509479959,donoratlas,DonorAtlas,political_specific,high,fundraising
2026,C00141812,"JARBOE, AARON CLAUDE",WASHINGTON,DC,04/04/2025,2864.31,PAYROLL,,,,2025,4061220251205786753,anthropic,Anthropic (Claude),general_purpose,medium,unspecified
